svt_channel_id, amplitude, t0, tp, tp2
734,3640.33,21.88,55.04,8.43
735,3511.01,21.62,54.19,9.31
736,3654.6,22.1,54.59,8.67
737,3548.94,21.68,55.62,8.65
738,3548.23,21.61,55.36,8.65
739,3529.6,21.63,54.98,8.8
740,3622.81,21.8,55.55,8.42
741,3585.28,21.96,55.43,8.4
742,3627.86,21.85,55.32,8.37
743,3491.74,21.53,54.61,9.3
744,3631.66,22.12,54.95,8.62
745,3543.02,21.7,55.71,8.64
746,3555.83,21.58,56.03,8.58
747,3524.95,21.6,55.4,8.76
748,3615.26,21.85,55.89,8.37
749,3575.82,21.87,55.85,8.38
750,3606.67,21.79,55.86,8.34
751,3474.71,21.57,54.83,9.23
752,3617.7,22.05,55.11,8.61
753,3530.3,21.68,55.53,8.59
754,3545.52,21.58,56.01,8.56
755,3525.53,21.59,55.63,8.72
756,3607.65,21.74,56.21,8.33
757,3576.79,21.86,56.4,8.3
758,3601.12,21.82,56.02,8.27
759,3460.24,21.45,55.07,9.21
760,3640.47,21.97,55.44,8.57
761,3525.89,21.71,56.3,8.47
762,3568.69,21.56,56.66,8.44
763,3536.27,21.49,56.62,8.63
764,3614.36,21.73,57.02,8.18
765,3583.79,21.8,57.38,8.15
766,3623.39,21.62,57.05,8.16
767,3464.55,21.17,56.71,9.06
768,3220.85,21.92,55.94,8.62
769,3104.32,21.3,57.13,8.64
770,3099.11,21.28,57.05,8.61
771,3083.99,21.22,56.27,8.88
772,3176.05,21.33,56.92,8.54
773,3161.92,21.41,57.12,8.55
774,3196.29,21.47,56.51,8.5
775,3098.15,21.07,55.59,9.47
776,3158.16,21.67,55.93,8.79
777,3103.11,21.39,56.61,8.72
778,3078.85,21.26,56.91,8.7
779,3075.55,21.26,56.75,8.86
780,3163.63,21.45,56.66,8.56
781,3143.69,21.53,56.77,8.54
782,3189.33,21.43,56.73,8.54
783,3105.22,21.17,55.14,9.5
784,3153.83,21.89,55.32,8.76
785,3080.81,21.42,56.28,8.73
786,3091.7,21.33,56.22,8.74
787,3070.38,21.43,55.73,8.91
788,3176.56,21.54,56.24,8.56
789,3131.36,21.54,56.51,8.57
790,3190.92,21.58,56.12,8.52
791,3098.77,21.28,54.53,9.52
792,3157.11,21.86,55.15,8.78
793,3079.16,21.58,55.87,8.72
794,3078.7,21.54,55.89,8.69
795,3067.59,21.49,55.5,8.9
796,3147.35,21.57,55.98,8.59
797,3134.94,21.7,56.5,8.57
798,3183.76,21.55,55.96,8.56
799,3093.59,21.34,54.74,9.5
800,3166.04,22.03,55.14,8.74
801,3088.02,21.66,55.94,8.68
802,3110.07,21.52,57.34,8.28
803,3073.28,21.61,55.63,8.83
804,3156.03,21.72,55.93,8.56
805,3140.66,21.7,56.29,8.57
806,3194.76,21.64,56.44,8.52
807,3086.77,21.39,54.89,9.49
808,3163.06,22.09,55.26,8.76
809,3091.38,21.72,55.77,8.71
810,3094.54,21.66,55.82,8.71
811,3067.73,21.7,55.11,8.91
812,3157.5,21.8,55.85,8.55
813,3133.08,21.79,55.73,8.6
814,3196.91,21.69,55.82,8.54
815,3085.26,21.4,54.55,9.5
816,3153.68,22.09,54.75,8.77
817,3090.7,21.8,55.4,8.75
818,3092.65,21.76,55.33,8.7
819,3078.93,21.73,54.89,8.9
820,3170.43,21.84,55.58,8.55
821,3157.63,21.88,55.87,8.55
822,3200.59,21.74,56.0,8.52
823,3094.55,21.41,55.0,9.46
824,3178.02,22.12,55.08,8.78
825,3113.02,21.83,55.7,8.73
826,3108.81,21.81,55.2,8.71
827,3089.74,21.88,55.06,8.85
828,3193.6,21.92,55.51,8.57
829,3178.96,22.0,55.65,8.55
830,3221.37,21.82,55.75,8.54
831,3096.21,21.53,53.98,9.56
832,3225.19,21.97,55.27,8.81
833,3153.72,21.67,55.98,8.77
834,3164.85,21.69,55.87,8.76
835,3151.46,21.83,55.32,8.89
836,3225.62,21.94,55.41,8.58
837,3212.05,21.98,55.72,8.59
838,3260.04,21.9,55.69,8.55
839,3175.43,21.6,54.69,9.51
840,3245.76,22.0,55.43,8.82
841,3181.54,21.7,56.31,8.77
842,3180.86,21.68,55.86,8.77
843,3161.18,21.72,55.14,8.95
844,3228.37,21.92,56.14,8.58
845,3226.13,21.99,56.15,8.59
846,3286.19,21.94,55.65,8.57
847,3181.36,21.55,54.85,9.54
848,3257.08,22.1,55.66,8.79
849,3187.25,21.69,56.13,8.8
850,3186.05,21.68,56.16,8.78
851,3165.36,21.78,55.47,8.92
852,3258.74,21.93,56.05,8.58
853,3238.1,22.0,56.29,8.61
854,3276.13,21.9,55.96,8.58
855,3187.12,21.6,54.67,9.52
856,3267.62,22.15,55.57,8.78
857,3195.2,21.65,56.4,8.82
858,3201.59,21.65,56.34,8.8
859,3179.2,21.74,55.84,8.94
860,3271.95,21.88,56.53,8.56
861,3261.18,21.99,56.59,8.57
862,3317.27,21.94,56.37,8.55
863,3192.0,21.63,54.79,9.52
864,3297.68,22.12,55.66,8.81
865,3220.81,21.67,56.52,8.81
866,3213.42,21.61,56.69,8.77
867,3190.54,21.64,56.41,8.9
868,3280.87,21.89,56.6,8.57
869,3266.06,21.96,56.54,8.57
870,3315.03,21.93,56.39,8.52
871,3200.62,21.54,55.13,9.51
872,3299.3,22.16,55.28,8.79
873,3216.3,21.71,56.59,8.78
874,3213.59,21.58,56.57,8.78
875,3179.03,21.62,55.97,8.94
876,3259.6,21.83,56.43,8.57
877,3242.3,21.85,56.45,8.62
878,3291.71,21.82,56.66,8.53
879,3172.8,21.56,55.28,9.5
880,3283.43,22.15,55.88,8.76
881,3221.75,21.67,56.96,8.77
882,3208.0,21.63,57.21,8.69
883,3175.09,21.65,56.93,8.86
884,3261.59,21.82,57.7,8.5
885,3235.9,21.86,57.71,8.51
886,3287.79,21.87,57.21,8.46
887,3183.79,21.48,55.93,9.44
888,3303.04,22.06,56.89,8.69
889,3221.16,21.68,57.47,8.67
890,3206.43,21.58,57.64,8.65
891,3190.67,21.56,57.7,8.78
892,3269.48,21.74,58.21,8.41
893,3235.2,21.76,58.19,8.43
894,3288.03,21.67,58.19,8.37
895,3164.0,21.07,57.14,9.41
896,3214.71,21.96,54.0,8.96
897,3177.9,21.25,55.84,8.94
898,3181.83,21.2,55.85,8.93
899,3180.23,21.2,55.26,9.14
900,3253.03,21.28,55.97,8.8
901,3230.9,21.4,55.76,8.79
902,3305.06,21.47,55.47,8.72
903,3189.34,21.11,54.11,9.74
904,3208.97,21.64,54.67,9.06
905,3207.77,21.34,55.27,9.01
906,3202.66,21.19,55.41,9.02
907,3197.33,21.23,54.83,9.19
908,3275.76,21.42,55.67,8.81
909,3241.31,21.51,55.69,8.81
910,3326.05,21.46,55.25,8.8
911,3203.1,21.18,53.76,9.78
912,3219.62,21.85,54.16,9.07
913,3215.06,21.4,54.99,9.06
914,3223.14,21.33,54.7,9.08
915,3230.46,21.39,54.34,9.26
916,3280.97,21.48,54.84,8.89
917,3258.28,21.54,55.04,8.86
918,3323.14,21.48,54.89,8.84
919,3206.34,21.29,53.12,9.85
920,3234.67,21.86,53.78,9.12
921,3207.75,21.51,54.38,9.11
922,3224.34,21.52,54.28,9.09
923,3206.19,21.47,53.89,9.29
924,3292.83,21.54,54.65,8.94
925,3245.04,21.68,55.03,8.88
926,3326.54,21.59,54.52,8.87
927,3201.73,21.33,53.38,9.82
928,3231.98,22.03,53.53,9.13
929,3209.79,21.62,53.8,9.12
930,3226.83,21.56,54.1,9.11
931,3222.45,21.61,53.84,9.26
932,3282.12,21.72,54.24,8.92
933,3250.45,21.72,54.67,8.92
934,3316.16,21.61,54.65,8.86
935,3194.41,21.4,52.89,9.89
936,3231.15,22.07,53.4,9.14
937,3230.74,21.67,54.05,9.14
938,3232.81,21.64,54.08,9.13
939,3226.62,21.72,53.22,9.32
940,3309.23,21.83,54.1,8.92
941,3260.46,21.79,54.2,8.96
942,3329.91,21.68,54.34,8.92
943,3204.76,21.38,52.88,9.93
944,3224.99,22.08,53.18,9.19
945,3209.9,21.83,53.27,9.18
946,3217.07,21.78,53.23,9.18
947,3216.11,21.74,53.0,9.35
948,3285.89,21.9,53.94,8.94
949,3258.91,21.94,54.14,8.94
950,3323.43,21.73,54.39,8.93
951,3193.04,21.4,52.61,9.96
952,3242.86,22.13,53.29,9.18
953,3215.17,21.83,53.71,9.16
954,3225.11,21.85,53.78,9.13
955,3221.66,21.9,53.06,9.3
956,3275.28,21.97,53.77,8.96
957,3252.3,22.04,54.15,8.93
958,3301.81,21.88,54.18,8.89
959,3179.18,21.51,52.73,9.95
960,3249.99,21.96,53.75,9.22
961,3251.76,21.65,54.27,9.2
962,3250.79,21.7,54.15,9.16
963,3254.63,21.85,53.7,9.3
964,3302.84,21.99,53.88,8.94
965,3279.26,22.0,54.03,8.92
966,3344.25,21.96,53.87,8.9
967,3214.2,21.54,53.23,9.89
968,3264.51,21.98,53.96,9.23
969,3260.25,21.61,54.5,9.21
970,3269.3,21.69,54.08,9.21
971,3266.04,21.75,53.69,9.35
972,3316.79,21.96,54.46,8.95
973,3285.97,22.01,54.6,8.95
974,3364.77,21.95,54.35,8.88
975,3248.68,21.56,53.17,9.92
976,3290.43,22.07,53.91,9.24
977,3265.34,21.67,54.53,9.23
978,3275.26,21.64,54.59,9.2
979,3265.62,21.71,54.07,9.34
980,3334.82,21.95,54.32,8.97
981,3300.1,22.02,54.57,8.97
982,3368.53,21.95,54.23,8.94
983,3237.6,21.59,53.08,9.94
984,3301.25,22.14,54.06,9.19
985,3280.39,21.64,54.4,9.25
986,3286.99,21.6,54.36,9.23
987,3263.1,21.77,53.97,9.35
988,3346.13,21.87,54.41,8.99
989,3295.0,21.96,54.69,8.93
990,3369.9,21.91,54.5,8.91
991,3227.56,21.61,53.42,9.88
992,3330.43,22.09,54.48,9.18
993,3296.2,21.6,54.95,9.21
994,3299.29,21.59,54.97,9.2
995,3297.91,21.63,54.7,9.32
996,3365.96,21.82,55.45,8.93
997,3335.45,21.9,55.11,8.94
998,3389.27,21.86,55.09,8.88
999,3249.5,21.49,53.95,9.88
1000,3312.51,22.12,54.36,9.16
1001,3297.47,21.65,55.34,9.17
1002,3314.28,21.5,55.41,9.17
1003,3298.55,21.61,54.86,9.32
1004,3372.82,21.81,55.38,8.9
1005,3339.65,21.82,55.66,8.9
1006,3378.42,21.85,55.51,8.84
1007,3246.27,21.56,54.0,9.84
1008,3327.41,22.09,54.73,9.13
1009,3304.88,21.64,55.63,9.15
1010,3324.67,21.6,55.38,9.12
1011,3304.66,21.59,55.43,9.29
1012,3366.44,21.78,56.12,8.87
1013,3336.19,21.88,56.07,8.83
1014,3392.77,21.87,55.66,8.78
1015,3261.54,21.46,55.04,9.75
1016,3345.72,22.04,55.2,9.05
1017,3322.34,21.75,56.25,8.96
1018,3331.16,21.53,56.33,9.0
1019,3319.73,21.54,55.99,9.13
1020,3377.19,21.71,57.01,8.72
1021,3349.93,21.75,57.05,8.63
1022,3422.72,21.56,57.73,8.54
1023,3307.36,21.55,56.68,9.17
1024,3746.56,21.3,58.57,7.95
1025,3645.01,21.25,58.13,8.22
1026,3644.82,21.12,58.87,8.21
1027,3671.31,21.08,58.02,8.51
1028,3775.81,21.2,58.76,8.14
1029,3745.42,21.33,58.84,8.12
1030,3833.46,21.38,57.9,8.1
1031,3708.5,21.09,57.24,8.93
1032,3763.08,21.54,57.22,8.43
1033,3708.14,21.31,58.14,8.32
1034,3695.66,21.17,58.0,8.32
1035,3728.66,21.16,57.68,8.54
1036,3852.57,21.37,57.75,8.19
1037,3808.98,21.47,57.68,8.19
1038,3888.18,21.38,57.41,8.18
1039,3750.24,21.2,56.32,9.04
1040,3800.66,21.75,56.44,8.47
1041,3755.84,21.4,57.28,8.39
1042,3746.96,21.26,57.53,8.35
1043,3786.75,21.39,56.49,8.59
1044,3905.34,21.5,56.99,8.21
1045,3883.44,21.56,57.45,8.2
1046,3945.01,21.51,56.98,8.18
1047,3793.49,21.37,56.12,9.02
1048,3858.8,21.81,56.08,8.48
1049,3797.25,21.49,56.92,8.41
1050,3791.94,21.47,56.79,8.37
1051,3805.74,21.45,56.32,8.58
1052,3930.14,21.56,57.06,8.2
1053,3895.33,21.69,57.16,8.21
1054,3957.99,21.56,56.59,8.18
1055,3824.15,21.38,55.83,9.06
1056,3914.62,21.97,55.87,8.46
1057,3860.29,21.6,56.23,8.43
1058,3838.63,21.51,56.26,8.39
1059,3879.19,21.54,55.81,8.6
1060,3999.18,21.72,56.55,8.22
1061,3957.79,21.7,56.55,8.24
1062,4014.13,21.62,56.34,8.22
1063,3894.68,21.45,55.5,9.08
1064,3935.46,22.04,55.31,8.49
1065,3893.53,21.68,55.82,8.42
1066,3873.52,21.64,55.94,8.4
1067,3922.71,21.68,55.56,8.6
1068,4022.43,21.78,55.91,8.24
1069,3975.62,21.83,56.15,8.22
1070,4041.93,21.72,56.17,8.21
1071,3906.39,21.48,55.11,9.08
1072,3974.09,22.09,55.14,8.49
1073,3930.98,21.83,55.49,8.42
1074,3924.19,21.74,55.63,8.39
1075,3951.56,21.75,55.32,8.59
1076,4070.66,21.91,55.68,8.23
1077,4031.91,21.93,55.82,8.23
1078,4107.89,21.77,55.79,8.23
1079,3947.25,21.56,55.01,9.09
1080,4041.95,22.16,55.07,8.5
1081,3967.69,21.85,55.44,8.43
1082,3973.86,21.84,55.4,8.38
1083,3997.97,21.87,54.93,8.6
1084,4094.53,22.02,55.38,8.23
1085,4059.59,22.05,55.5,8.22
1086,4122.34,21.86,55.27,8.21
1087,3950.72,21.63,54.12,9.13
1088,4029.71,22.01,54.62,8.53
1089,3978.38,21.75,55.55,8.41
1090,3944.47,21.77,55.82,8.35
1091,3993.29,21.91,55.23,8.53
1092,4089.86,22.04,55.43,8.19
1093,4061.69,22.09,55.58,8.19
1094,4117.18,21.97,55.4,8.19
1095,3971.48,21.67,54.66,9.07
1096,4036.84,22.06,54.87,8.54
1097,3948.77,21.76,55.92,8.42
1098,3942.26,21.72,55.61,8.4
1099,3980.78,21.86,55.08,8.57
1100,4078.36,22.0,55.47,8.2
1101,4028.6,22.13,55.72,8.17
1102,4093.15,21.99,55.24,8.2
1103,3937.17,21.73,54.69,9.05
1104,4028.41,22.14,54.69,8.54
1105,3936.59,21.76,55.62,8.47
1106,3923.81,21.68,55.5,8.43
1107,3969.7,21.81,55.01,8.61
1108,4095.5,22.03,55.24,8.24
1109,4013.89,22.08,55.36,8.24
1110,4099.17,21.98,55.21,8.22
1111,3953.43,21.82,54.14,9.07
1112,4032.55,22.2,54.71,8.54
1113,3965.12,21.77,55.26,8.48
1114,3946.06,21.66,55.41,8.48
1115,3984.08,21.83,54.94,8.62
1116,4082.54,21.96,55.54,8.26
1117,4040.98,22.06,55.64,8.22
1118,4107.35,21.99,55.01,8.21
1119,3978.29,21.76,54.51,9.07
1120,4110.23,22.14,54.94,8.51
1121,4023.27,21.74,55.79,8.46
1122,4007.56,21.69,56.04,8.41
1123,4036.3,21.72,55.33,8.61
1124,4148.79,21.9,55.86,8.22
1125,4108.23,22.02,55.48,8.22
1126,4158.32,21.93,55.15,8.2
1127,4025.74,21.69,54.84,9.04
1128,4119.36,22.2,54.61,8.49
1129,4031.37,21.77,55.83,8.43
1130,4001.17,21.65,55.89,8.41
1131,4052.43,21.74,55.15,8.6
1132,4155.47,21.91,56.0,8.18
1133,4112.92,21.97,55.95,8.18
1134,4174.57,21.9,55.62,8.17
1135,4019.91,21.74,54.81,9.01
1136,4139.68,22.18,55.04,8.45
1137,4039.41,21.76,56.03,8.38
1138,4017.96,21.66,56.29,8.31
1139,4052.06,21.7,55.8,8.52
1140,4149.31,21.84,56.43,8.15
1141,4085.79,21.94,56.58,8.1
1142,4158.52,21.93,56.0,8.08
1143,4002.75,21.63,55.38,8.95
1144,4129.29,22.11,55.59,8.39
1145,4076.92,21.83,57.59,7.85
1146,3925.52,21.44,57.0,8.45
1147,4019.8,21.63,56.6,8.42
1148,4110.94,21.82,56.99,8.03
1149,4054.09,21.88,57.17,8.0
1150,4079.37,21.7,57.09,7.97
1151,3908.12,21.19,56.64,8.86
1152,3728.33,22.03,54.54,8.59
1153,3616.37,21.25,56.39,8.52
1154,3639.24,21.18,56.68,8.49
1155,3626.47,21.16,56.13,8.72
1156,3702.95,21.26,56.51,8.4
1157,3685.4,21.37,56.51,8.43
1158,3718.51,21.38,56.23,8.35
1159,3634.82,21.09,55.33,9.25
1160,3710.18,21.64,55.52,8.69
1161,3640.25,21.31,56.16,8.58
1162,3677.38,21.19,56.38,8.58
1163,3648.85,21.15,55.79,8.79
1164,3747.73,21.37,56.43,8.46
1165,3696.18,21.43,56.29,8.46
1166,3751.3,21.39,55.94,8.4
1167,3660.56,21.19,54.9,9.29
1168,3735.27,21.81,54.78,8.7
1169,3675.11,21.35,56.08,8.64
1170,3688.79,21.27,56.07,8.61
1171,3677.47,21.38,55.48,8.78
1172,3772.73,21.44,55.78,8.47
1173,3728.98,21.5,56.41,8.47
1174,3761.78,21.5,55.56,8.4
1175,3652.43,21.32,54.52,9.32
1176,3753.68,21.85,54.63,8.73
1177,3665.36,21.47,55.5,8.66
1178,3701.26,21.42,55.29,8.64
1179,3672.17,21.43,55.17,8.84
1180,3774.71,21.53,55.82,8.49
1181,3740.09,21.61,55.69,8.49
1182,3779.25,21.52,55.73,8.44
1183,3672.59,21.31,54.38,9.35
1184,3782.49,21.98,54.54,8.75
1185,3707.2,21.56,55.09,8.69
1186,3711.62,21.52,55.11,8.64
1187,3703.97,21.54,55.15,8.82
1188,3798.64,21.68,55.57,8.45
1189,3745.27,21.66,55.84,8.49
1190,3798.42,21.57,55.78,8.43
1191,3680.98,21.42,54.68,9.3
1192,3780.03,22.0,54.55,8.73
1193,3702.08,21.64,55.12,8.66
1194,3725.5,21.58,55.13,8.63
1195,3703.79,21.68,54.88,8.77
1196,3803.06,21.79,55.49,8.44
1197,3763.22,21.76,55.69,8.46
1198,3800.33,21.65,55.54,8.42
1199,3694.85,21.46,54.32,9.34
1200,3776.47,22.05,54.31,8.74
1201,3698.79,21.73,55.1,8.63
1202,3726.4,21.67,54.63,8.63
1203,3720.82,21.72,54.3,8.81
1204,3798.37,21.83,55.35,8.42
1205,3751.05,21.86,55.26,8.46
1206,3798.97,21.69,55.24,8.41
1207,3693.79,21.47,54.34,9.32
1208,3792.42,22.09,54.49,8.72
1209,3729.74,21.81,55.06,8.6
1210,3742.16,21.77,54.92,8.59
1211,3736.41,21.83,54.66,8.76
1212,3811.75,21.94,55.33,8.39
1213,3770.52,21.94,55.34,8.43
1214,3816.79,21.78,55.44,8.39
1215,3693.79,21.49,53.96,9.36
1216,3825.39,21.93,54.57,8.72
1217,3776.52,21.59,55.63,8.62
1218,3793.5,21.66,55.7,8.61
1219,3774.6,21.77,55.45,8.73
1220,3852.28,21.91,55.5,8.42
1221,3797.25,21.98,55.45,8.42
1222,3871.42,21.89,55.52,8.36
1223,3753.86,21.54,54.51,9.3
1224,3835.02,22.0,54.87,8.73
1225,3757.73,21.62,55.93,8.64
1226,3793.35,21.61,55.47,8.65
1227,3774.81,21.71,55.13,8.79
1228,3856.73,21.87,55.81,8.43
1229,3812.11,21.95,55.9,8.44
1230,3863.97,21.92,55.72,8.36
1231,3733.22,21.59,54.55,9.32
1232,3835.31,22.04,55.06,8.75
1233,3757.0,21.62,55.96,8.67
1234,3779.53,21.57,56.19,8.63
1235,3758.94,21.67,55.31,8.83
1236,3838.73,21.86,55.63,8.46
1237,3806.28,21.96,55.9,8.47
1238,3828.91,21.86,55.4,8.4
1239,3736.6,21.64,54.61,9.29
1240,3857.35,22.12,54.8,8.74
1241,3746.04,21.61,55.86,8.68
1242,3780.99,21.57,56.0,8.65
1243,3758.06,21.65,55.26,8.84
1244,3835.47,21.82,55.97,8.46
1245,3791.38,21.91,56.03,8.43
1246,3827.03,21.88,55.42,8.4
1247,3724.67,21.62,54.88,9.28
1248,3830.71,22.11,55.26,8.74
1249,3724.74,21.66,56.08,8.68
1250,3732.58,21.58,56.34,8.65
1251,3713.29,21.65,55.87,8.78
1252,3810.45,21.81,56.22,8.43
1253,3771.27,21.91,56.3,8.42
1254,3796.21,21.83,55.9,8.37
1255,3694.92,21.55,54.75,9.31
1256,3805.67,22.13,55.44,8.67
1257,3720.9,21.64,56.3,8.64
1258,3743.26,21.51,56.63,8.61
1259,3709.86,21.59,55.77,8.79
1260,3790.74,21.81,56.4,8.4
1261,3757.61,21.9,56.49,8.39
1262,3784.19,21.79,56.11,8.36
1263,3670.66,21.61,54.79,9.24
1264,3806.38,22.07,55.55,8.65
1265,3708.3,21.62,56.28,8.6
1266,3737.02,21.57,56.4,8.55
1267,3701.17,21.59,56.05,8.74
1268,3786.31,21.72,56.65,8.38
1269,3727.87,21.85,56.75,8.35
1270,3775.84,21.81,56.49,8.27
1271,3668.88,21.48,55.57,9.18
1272,3770.88,22.01,55.87,8.59
1273,3704.54,21.71,56.88,8.47
1274,3738.86,21.51,57.33,8.44
1275,3679.58,21.51,57.14,8.61
1276,3791.66,21.72,57.5,8.2
1277,3746.71,21.82,57.88,8.17
1278,3768.79,21.64,57.63,8.12
1279,3645.49,21.16,57.35,9.03
1280,3633.48,21.95,54.73,8.55
1281,3512.16,21.35,55.43,8.51
1282,3530.93,21.31,55.48,8.49
1283,3525.42,21.32,54.79,8.73
1284,3594.42,21.44,55.54,8.39
1285,3573.44,21.54,55.59,8.37
1286,3584.36,21.56,54.88,8.35
1287,3527.81,21.23,53.98,9.29
1288,3604.28,21.77,54.39,8.66
1289,3513.97,21.46,55.0,8.58
1290,3550.99,21.38,54.95,8.57
1291,3546.82,21.37,54.8,8.79
1292,3623.94,21.59,55.3,8.39
1293,3605.37,21.65,55.5,8.4
1294,3642.3,21.57,55.11,8.37
1295,3558.16,21.38,53.68,9.31
1296,3633.06,21.99,54.29,8.66
1297,3531.03,21.52,54.89,8.65
1298,3571.85,21.47,54.8,8.61
1299,3555.76,21.54,54.1,8.85
1300,3648.9,21.66,54.88,8.43
1301,3626.05,21.69,54.79,8.45
1302,3640.03,21.68,54.48,8.4
1303,3564.64,21.48,53.08,9.3
1304,3627.69,22.04,53.55,8.72
1305,3538.83,21.66,54.33,8.61
1306,3571.65,21.6,54.24,8.62
1307,3578.84,21.58,53.76,8.84
1308,3640.75,21.71,54.48,8.44
1309,3629.51,21.77,54.77,8.46
1310,3651.64,21.66,54.3,8.44
1311,3595.5,21.49,53.01,9.35
1312,3632.09,22.14,53.32,8.69
1313,3542.5,21.77,53.96,8.62
1314,3567.7,21.66,54.24,8.63
1315,3571.96,21.73,53.68,8.8
1316,3629.12,21.85,54.57,8.42
1317,3628.03,21.83,54.41,8.47
1318,3638.07,21.77,54.91,8.34
1319,3554.52,21.62,53.44,9.24
1320,3658.0,22.07,54.8,8.32
1321,3556.9,21.84,54.1,8.59
1322,3552.63,21.77,53.84,8.63
1323,3568.77,21.84,53.34,8.82
1324,3643.18,21.91,53.99,8.44
1325,3627.28,21.91,54.22,8.47
1326,3639.2,21.82,54.03,8.45
1327,3551.1,21.62,52.54,9.38
1328,3639.51,22.24,53.02,8.72
1329,3512.23,21.83,52.73,9.02
1330,3574.04,21.83,53.41,8.65
1331,3522.01,21.86,52.39,9.15
1332,3634.83,22.01,53.72,8.46
1333,3626.95,22.03,53.76,8.49
1334,3645.32,21.87,53.79,8.45
1335,3564.51,21.66,53.08,9.35
1336,3648.23,22.26,52.91,8.72
1337,3544.92,21.93,53.74,8.64
1338,3572.36,21.87,53.46,8.67
1339,3569.21,21.97,53.32,8.82
1340,3633.95,22.07,53.64,8.45
1341,3621.15,22.13,54.08,8.45
1342,3639.29,21.97,53.66,8.43
1343,3561.99,21.74,52.74,9.36
1344,3673.14,22.19,53.07,8.74
1345,3588.04,21.82,54.02,8.64
1346,3599.46,21.84,53.98,8.61
1347,3591.65,21.99,53.35,8.78
1348,3669.79,22.12,53.91,8.4
1349,3674.74,22.15,54.05,8.45
1350,3675.59,22.07,54.07,8.39
1351,3609.78,21.78,53.24,9.34
1352,3678.38,22.26,53.81,8.71
1353,3592.01,21.81,54.64,8.67
1354,3617.02,21.84,54.57,8.64
1355,3637.27,21.93,53.56,8.83
1356,3681.31,22.11,54.45,8.41
1357,3676.86,22.15,54.14,8.44
1358,3690.58,22.1,54.06,8.41
1359,3607.9,21.77,53.47,9.32
1360,3701.33,22.27,53.58,8.73
1361,3589.12,21.85,54.54,8.67
1362,3631.35,21.82,54.35,8.66
1363,3627.01,21.94,53.83,8.83
1364,3696.07,22.06,54.35,8.44
1365,3682.55,22.13,54.44,8.48
1366,3684.41,22.07,54.08,8.42
1367,3599.18,21.87,52.86,9.35
1368,3702.25,22.4,53.37,8.73
1369,3620.18,21.85,54.35,8.71
1370,3627.47,21.8,54.46,8.66
1371,3620.4,21.95,54.0,8.83
1372,3687.22,22.07,54.57,8.43
1373,3687.84,22.13,54.59,8.45
1374,3672.13,22.08,54.32,8.4
1375,3616.55,21.84,53.23,9.32
1376,3684.75,22.32,54.0,8.7
1377,3585.55,21.87,54.6,8.67
1378,3605.96,21.81,55.1,8.64
1379,3598.58,21.89,54.45,8.79
1380,3650.6,22.05,54.93,8.42
1381,3640.86,22.09,54.81,8.46
1382,3661.97,22.05,54.55,8.4
1383,3578.0,21.83,53.65,9.29
1384,3668.61,22.35,53.85,8.71
1385,3579.12,21.89,54.81,8.66
1386,3583.88,21.77,54.88,8.65
1387,3592.28,21.87,54.27,8.8
1388,3667.14,22.01,54.89,8.42
1389,3647.99,22.06,55.06,8.44
1390,3655.07,22.03,54.6,8.36
1391,3565.1,21.85,53.31,9.27
1392,3681.53,22.33,54.22,8.66
1393,3572.92,21.82,55.08,8.63
1394,3614.66,21.8,55.22,8.62
1395,3593.04,21.86,54.73,8.77
1396,3668.32,21.97,55.45,8.36
1397,3641.65,22.05,55.41,8.38
1398,3666.91,22.03,55.05,8.32
1399,3578.92,21.76,54.47,9.24
1400,3703.02,22.3,54.72,8.6
1401,3607.1,21.87,55.54,8.54
1402,3628.54,21.78,55.92,8.5
1403,3616.97,21.75,55.51,8.69
1404,3690.47,21.96,56.11,8.26
1405,3676.38,21.98,56.31,8.29
1406,3664.39,21.87,55.98,8.24
1407,3573.67,21.37,55.29,9.18
1408,3472.16,21.95,53.7,9.03
1409,3360.36,21.17,55.73,8.98
1410,3363.11,21.18,55.47,8.97
1411,3368.22,21.16,55.13,9.17
1412,3449.98,21.31,55.87,8.77
1413,3425.74,21.41,55.55,8.77
1414,3471.01,21.44,55.39,8.74
1415,3347.73,21.11,54.26,9.67
1416,3450.67,21.66,54.31,9.11
1417,3360.24,21.31,54.83,9.06
1418,3354.19,21.21,55.02,9.05
1419,3367.39,21.19,54.56,9.26
1420,3426.38,21.42,55.2,8.83
1421,3412.05,21.51,54.96,8.85
1422,3470.68,21.43,54.91,8.8
1423,3341.07,21.18,53.52,9.78
1424,3471.99,21.9,53.66,9.12
1425,3376.57,21.38,54.44,9.09
1426,3385.99,21.32,54.45,9.06
1427,3379.14,21.34,53.73,9.3
1428,3461.49,21.51,54.68,8.87
1429,3431.97,21.54,55.02,8.84
1430,3487.83,21.54,54.49,8.78
1431,3343.55,21.36,53.19,9.76
1432,3480.22,21.93,53.56,9.14
1433,3371.75,21.51,54.28,9.11
1434,3383.88,21.43,53.94,9.1
1435,3406.74,21.45,53.88,9.3
1436,3467.59,21.56,54.57,8.86
1437,3438.01,21.7,54.93,8.86
1438,3490.03,21.63,54.55,8.81
1439,3363.45,21.32,53.14,9.81
1440,3516.95,22.12,53.51,9.13
1441,3412.71,21.62,54.01,9.1
1442,3415.69,21.52,54.35,9.11
1443,3419.4,21.51,54.05,9.3
1444,3490.66,21.72,54.63,8.85
1445,3456.96,21.71,54.87,8.89
